all_l_oks_rtree_10_dy_DAT1,all_l_oks_rtree_10_mt_DAT1,all_l_oks_rtree_5_dy_DAT1,all_l_oks_rtree_5_mt_DAT1,cpy_int_med_imp_dy_DAT1,cpy_int_med_imp_LC,cpy_int_med_imp_MFR_S205,cpy_int_med_imp_MFR_S206,cpy_int_med_imp_MFR_S411,cpy_int_med_imp_mt_DAT1,cpy_int_med_imp_qt_DAT1,cpy_int_med_imp_wk_DAT1,DATETIME,dy_DAT1,EM_PREDICTION,hs_bc_0_LC,hs_bc_p1_LC,hs_bc_p2_LC,hs_rtree_disct10_LC,hs_rtree_disct5_LC,LC,MFR_S205,MFR_S206,MFR_S411,mt_DAT1,nhoks_nloks_log_qt_DAT1,nhoks_nloks_pow_n0_5_qt_DAT1,nhoks_nloks_pow_p0_5_qt_DAT1,nhoks_nloks_pow_p1_qt_DAT1,nhoks_nloks_pow_p2_qt_DAT1,nhoks_nloks_rtree_10_qt_DAT1,nhoks_nloks_rtree_5_qt_DAT1,P_Gamma2,qt_DAT1,wk_DAT1,yr_DAT1,_WARN_,sample_id,sample_point_id,datetime_char,NNI,Gamma2,_dmIndex_,_PartInd_,Error,,
5,5,1,5,17,86,610.5582,1.849,0.895,5,2,3,1968440400,17,1193.997397,2.772588722,15,127.5,2,1,86,610.5582,1.849,0.895,5,0.693147181,0.707106781,1.414213562,2,4,2,2,1193.997397,2,3,2022,,2205030980,H12-S0411,17MAY22:21:00:00,81,1150,6000130,1,3.825860609,,
5,5,1,5,18,87,637.0938,1.782,0.984,5,2,4,1968483600,18,1196.004266,2.833213344,16,144,3,2,87,637.0938,1.782,0.984,5,0.693147181,0.707106781,1.414213562,2,4,2,2,1196.004266,2,4,2022,,2205032146,H12-S0411,18MAY22:09:00:00,80,1150,6000131,1,4.000370983,,
5,5,1,5,18,87,309.3678,2.306,1.22,5,2,4,1968526800,18,1309.794666,2.833213344,16,144,3,2,87,309.3678,2.306,1.22,5,0.693147181,0.707106781,1.414213562,2,4,2,2,1309.794666,2,4,2022,,2205033087,H12-S0411,18MAY22:21:00:00,72,1300,6000132,1,0.753435831,,
5,5,1,5,19,87,402.4755,2.028,1.168,5,2,5,1968570000,19,1140.681124,2.833213344,16,144,3,2,87,402.4755,2.028,1.168,5,0.693147181,0.707106781,1.414213562,2,4,2,2,1140.681124,2,5,2022,,2205034147,H12-S0411,19MAY22:09:00:00,69,1250,6000133,0,8.745510112,,
6,5,2,5,20,87,752.8878,4.374,2.318,5,2,6,1968656400,20,2221.471198,2.833213344,16,144,3,2,87,752.8878,4.374,2.318,5,0.693147181,0.707106781,1.414213562,2,4,2,2,2221.471198,2,6,2022,,2205036000,H12-S0411,20MAY22:09:00:00,67,2100,7000001,1,5.784342757,,
6,5,2,5,20,87,655.8048,4.926,2.403,5,2,6,1968699600,20,2149.979451,2.833213344,16,144,3,2,87,655.8048,4.926,2.403,5,0.693147181,0.707106781,1.414213562,2,4,2,2,2149.979451,2,6,2022,,2205036784,H12-S0411,20MAY22:21:00:00,68,2050,7000002,0,4.877046385,,
6,5,2,5,21,109,37.922,0.608,0.402,5,2,7,1968728400,21,331.5325541,3.663561646,38,760,7,5,109,37.922,0.608,0.402,5,0.693147181,0.707106781,1.414213562,2,4,2,2,331.5325541,2,7,2022,,2205036863,H12-S0411,21MAY22:05:00:00,54,340,7000003,1,2.490425271,,
6,5,2,5,21,110,44.885,0.672,0.43,5,2,7,1968742800,21,337.1828517,3.688879454,39,799.5,8,5,110,44.885,0.672,0.43,5,0.693147181,0.707106781,1.414213562,2,4,2,2,337.1828517,2,7,2022,,2205037715,H12-S0411,21MAY22:09:00:00,53,350,7000004,0,3.662042363,,
6,5,2,5,21,110,42.828,0.613,0.403,5,2,7,1968786000,21,334.8116613,3.688879454,39,799.5,8,5,110,42.828,0.613,0.403,5,0.693147181,0.707106781,1.414213562,2,4,2,2,334.8116613,2,7,2022,,2205038299,H12-S0411,21MAY22:21:00:00,53,340,7000005,1,1.525981979,,
7,5,2,5,22,110,40.847,0.662,0.396,5,2,1,1968829200,22,338.7629439,3.688879454,39,799.5,8,5,110,40.847,0.662,0.396,5,0.693147181,0.707106781,1.414213562,2,4,2,2,338.7629439,2,1,2022,,2205039186,H12-S0411,22MAY22:09:00:00,52,330,7000006,1,2.655437548,,
7,5,2,5,22,109,40.744,0.622,0.403,5,2,1,1968872400,22,333.0763301,3.663561646,38,760,7,5,109,40.744,0.622,0.403,5,0.693147181,0.707106781,1.414213562,2,4,2,2,333.0763301,2,1,2022,,2205039851,H12-S0411,22MAY22:21:00:00,52,330,7000007,0,0.932221245,,
7,5,2,5,23,111,42.056,0.542,0.419,5,2,2,1968915600,23,317.9689675,3.713572067,40,840,8,5,111,42.056,0.542,0.419,5,0.693147181,0.707106781,1.414213562,2,4,2,2,317.9689675,2,2,2022,,2205041003,H12-S0411,23MAY22:09:00:00,52,340,7000008,2,6.479715435,,
7,5,2,5,23,108,44.532,0.546,0.437,5,2,2,1968958800,23,320.4362236,3.63758616,37,721.5,6,4,108,44.532,0.546,0.437,5,0.693147181,0.707106781,1.414213562,2,4,2,2,320.4362236,2,2,2022,,2205041817,H12-S0411,23MAY22:21:00:00,50,310,7000009,0,3.366523745,,
8,5,3,5,24,108,44.096,0.602,0.433,5,2,3,1969002000,24,322.8372069,3.63758616,37,721.5,6,4,108,44.096,0.602,0.433,5,0.693147181,0.707106781,1.414213562,2,4,2,2,322.8372069,2,3,2022,,2205042877,H12-S0411,24MAY22:09:00:00,51,310,7000010,0,4.141034494,,
8,5,3,5,24,109,46.277,0.546,0.412,5,2,3,1969045200,24,317.2524974,3.663561646,38,760,7,5,109,46.277,0.546,0.412,5,0.693147181,0.707106781,1.414213562,2,4,2,2,317.2524974,2,3,2022,,2205043677,H12-S0411,24MAY22:21:00:00,52,310,7000011,0,2.33951529,,
8,5,3,5,25,108,44.597,0.607,0.446,5,2,4,1969088400,25,321.2507437,3.63758616,37,721.5,6,4,108,44.597,0.607,0.446,5,0.693147181,0.707106781,1.414213562,2,4,2,2,321.2507437,2,4,2022,,2205044794,H12-S0411,25MAY22:09:00:00,51,330,7000012,1,2.651289791,,
8,5,3,5,25,109,45.649,0.591,0.481,5,2,4,1969131600,25,335.2832428,3.663561646,38,760,7,5,109,45.649,0.591,0.481,5,0.693147181,0.707106781,1.414213562,2,4,2,2,335.2832428,2,4,2022,,2205045580,H12-S0411,25MAY22:21:00:00,50,330,7000013,2,1.600982655,,
9,5,4,5,26,108,45.348,0.626,0.452,5,2,5,1969174800,26,325.1873845,3.63758616,37,721.5,6,4,108,45.348,0.626,0.452,5,0.693147181,0.707106781,1.414213562,2,4,2,2,325.1873845,2,5,2022,,2205046646,H12-S0411,26MAY22:09:00:00,51,330,7000014,1,1.458368342,,
9,5,4,5,26,108,45.153,0.618,0.451,5,2,5,1969218000,26,325.0675012,3.63758616,37,721.5,6,4,108,45.153,0.618,0.451,5,0.693147181,0.707106781,1.414213562,2,4,2,2,325.0675012,2,5,2022,,2205047392,H12-S0411,26MAY22:21:00:00,51,320,7000015,1,1.583594138,,
9,5,4,5,27,109,47.812,0.627,0.45,5,2,6,1969261200,27,324.7437776,3.663561646,38,760,7,5,109,47.812,0.627,0.45,5,0.693147181,0.707106781,1.414213562,2,4,2,2,324.7437776,2,6,2022,,2205048500,H12-S0411,27MAY22:09:00:00,50,320,7000016,1,1.482430497,,
10,5,5,5,28,108,117.734,0.712,0.401,5,2,7,1969347600,28,456.3486903,3.63758616,37,721.5,6,4,108,117.734,0.712,0.401,5,0.693147181,0.707106781,1.414213562,2,4,2,2,456.3486903,2,7,2022,,2205050164,H12-S0411,28MAY22:09:00:00,67.5,445,7000017,1,2.550267492,,
10,5,5,5,28,108,132.872,0.58,0.363,5,2,7,1969390800,28,461.610127,3.63758616,37,721.5,6,4,108,132.872,0.58,0.363,5,0.693147181,0.707106781,1.414213562,2,4,2,2,461.610127,2,7,2022,,2205050752,H12-S0411,28MAY22:21:00:00,76,450,7000018,1,2.580028216,,
10,5,5,5,29,108,141.543,0.599,0.348,5,2,1,1969434000,29,447.7399517,3.63758616,37,721.5,6,4,108,141.543,0.599,0.348,5,0.693147181,0.707106781,1.414213562,2,4,2,2,447.7399517,2,1,2022,,2205051633,H12-S0411,29MAY22:09:00:00,76,440,7000019,1,1.759079925,,
10,5,5,5,29,108,136.532,0.661,0.343,5,2,1,1969477200,29,458.2627874,3.63758616,37,721.5,6,4,108,136.532,0.661,0.343,5,0.693147181,0.707106781,1.414213562,2,4,2,2,458.2627874,2,1,2022,,2205052221,H12-S0411,29MAY22:21:00:00,77,460,7000020,2,0.377654911,,
10,5,5,5,30,108,133.276,0.62,0.352,5,2,2,1969520400,30,449.6682658,3.63758616,37,721.5,6,4,108,133.276,0.62,0.352,5,0.693147181,0.707106781,1.414213562,2,4,2,2,449.6682658,2,2,2022,,2205053350,H12-S0411,30MAY22:09:00:00,75,440,7000021,1,2.197333139,,
10,5,5,5,30,108,132.053,0.602,0.365,5,2,2,1969563600,30,448.2620479,3.63758616,37,721.5,6,4,108,132.053,0.602,0.365,5,0.693147181,0.707106781,1.414213562,2,4,2,2,448.2620479,2,2,2022,,2205054090,H12-S0411,30MAY22:21:00:00,73,450,7000022,1,0.38621158,,
10,5,5,5,31,108,128.826,0.598,0.354,5,2,3,1969606800,31,441.1594033,3.63758616,37,721.5,6,4,108,128.826,0.598,0.354,5,0.693147181,0.707106781,1.414213562,2,4,2,2,441.1594033,2,3,2022,,2205055129,H12-S0411,31MAY22:09:00:00,72,440,7000023,0,0.263500752,,
10,5,5,5,31,108,130.794,0.672,0.362,5,2,3,1969650000,31,451.0739696,3.63758616,37,721.5,6,4,108,130.794,0.672,0.362,5,0.693147181,0.707106781,1.414213562,2,4,2,2,451.0739696,2,3,2022,,2205055852,H12-S0411,31MAY22:21:00:00,72,440,7000024,1,2.516811266,,
1,6,1,5,1,88,515.6298,0.08019,0.057618,6,2,4,1969707600,1,172.7275691,2.890371758,17,161.5,4,3,88,515.6298,0.08019,0.057618,6,0.693147181,0.707106781,1.414213562,2,4,2,2,172.7275691,2,4,2022,,2206001177,H12-S0411,01JUN22:13:00:00,140,180,7000025,1,4.040239417,,
1,6,1,5,1,88,484.3314,0.088704,0.049302,6,2,4,1969736400,1,166.8248765,2.890371758,17,161.5,4,3,88,484.3314,0.088704,0.049302,6,0.693147181,0.707106781,1.414213562,2,4,2,2,166.8248765,2,4,2022,,2206001741,H12-S0411,01JUN22:21:00:00,150,160,7000026,0,4.265547812,,
1,6,1,5,2,88,451.5714,0.099396,0.052272,6,2,5,1969779600,2,168.0817598,2.890371758,17,161.5,4,3,88,451.5714,0.099396,0.052272,6,0.693147181,0.707106781,1.414213562,2,4,2,2,168.0817598,2,5,2022,,2206002847,H12-S0411,02JUN22:09:00:00,150,170,7000027,0,1.128376588,,
1,6,1,5,2,88,457.9722,0.086328,0.053262,6,2,5,1969822800,2,167.5217921,2.890371758,17,161.5,4,3,88,457.9722,0.086328,0.053262,6,0.693147181,0.707106781,1.414213562,2,4,2,2,167.5217921,2,5,2022,,2206003596,H12-S0411,02JUN22:21:00:00,140,165,7000028,1,1.528358873,,
1,6,1,5,3,88,507.717,0.100584,0.050688,6,2,6,1969866000,3,168.3854439,2.890371758,17,161.5,4,3,88,507.717,0.100584,0.050688,6,0.693147181,0.707106781,1.414213562,2,4,2,2,168.3854439,2,6,2022,,2206004690,H12-S0411,03JUN22:09:00:00,145,165,7000029,0,2.051784152,,
1,6,1,5,3,88,461.0088,0.083952,0.046728,6,2,6,1969909200,3,164.9190992,2.890371758,17,161.5,4,3,88,461.0088,0.083952,0.046728,6,0.693147181,0.707106781,1.414213562,2,4,2,2,164.9190992,2,6,2022,,2206005397,H12-S0411,03JUN22:21:00:00,145,160,7000030,0,3.074437025,,
2,6,1,5,4,88,468.6192,0.089298,0.048114,6,2,7,1969952400,4,166.760172,2.890371758,17,161.5,4,3,88,468.6192,0.089298,0.048114,6,0.693147181,0.707106781,1.414213562,2,4,2,2,166.760172,2,7,2022,,2206006250,H12-S0411,04JUN22:09:00:00,150,160,7000031,0,4.225107513,,
2,6,1,5,4,87,465.4692,0.09306,0.048114,6,2,7,1969995600,4,166.6452827,2.833213344,16,144,3,2,87,465.4692,0.09306,0.048114,6,0.693147181,0.707106781,1.414213562,2,4,2,2,166.6452827,2,7,2022,,2206006925,H12-S0411,04JUN22:21:00:00,145,160,7000032,1,4.153301675,,
2,6,1,5,5,88,471.0384,0.083952,0.045738,6,2,1,1970038800,5,165.3107299,2.890371758,17,161.5,4,3,88,471.0384,0.083952,0.045738,6,0.693147181,0.707106781,1.414213562,2,4,2,2,165.3107299,2,1,2022,,2206007908,H12-S0411,05JUN22:09:00:00,150,165,7000033,1,0.188321176,,
2,6,1,5,5,88,463.7808,0.08811,0.050292,6,2,1,1970067600,5,166.6487567,2.890371758,17,161.5,4,3,88,463.7808,0.08811,0.050292,6,0.693147181,0.707106781,1.414213562,2,4,2,2,166.6487567,2,1,2022,,2206008356,H12-S0411,05JUN22:17:00:00,145,165,7000034,1,0.999246497,,
2,6,1,5,6,87,421.3062,0.085734,0.048708,6,2,2,1970125200,6,166.2720795,2.833213344,16,144,3,2,87,421.3062,0.085734,0.048708,6,0.693147181,0.707106781,1.414213562,2,4,2,2,166.2720795,2,2,2022,,2206009828,H12-S0411,06JUN22:09:00:00,145,170,7000035,1,2.192894388,,
2,6,1,5,6,87,506.5704,0.116226,0.052866,6,2,2,1970154000,6,171.814355,2.833213344,16,144,3,2,87,506.5704,0.116226,0.052866,6,0.693147181,0.707106781,1.414213562,2,4,2,2,171.814355,2,2,2022,,2206009993,H12-S0411,06JUN22:17:00:00,140,170,7000036,2,1.067267665,,
3,6,1,5,7,87,491.4126,0.087714,0.049896,6,2,3,1970211600,7,167.4365399,2.833213344,16,144,3,2,87,491.4126,0.087714,0.049896,6,0.693147181,0.707106781,1.414213562,2,4,2,2,167.4365399,2,3,2022,,2206011769,H12-S0411,07JUN22:09:00:00,145,170,7000037,0,1.507917729,,
3,6,1,5,7,87,490.5684,0.088506,0.048114,6,2,3,1970240400,7,167.121031,2.833213344,16,144,3,2,87,490.5684,0.088506,0.048114,6,0.693147181,0.707106781,1.414213562,2,4,2,2,167.121031,2,3,2022,,2206012252,H12-S0411,07JUN22:17:00:00,145,170,7000038,1,1.693511176,,
1,6,1,5,2,73,4.067,4.676,3.866,7,3,7,1972411200,2,1095.289963,1.098612289,2,4,2,1,73,4.067,4.676,3.866,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1095.289963,3,7,2022,,2207002931,H12-S0411,02JUL22:20:00:00,25.8,940,7000039,0,16.52020881,,
4,6,1,5,12,88,0.816,0.852,0.661,7,3,3,1973257200,12,172.999253,2.890371758,17,161.5,4,3,88,0.816,0.852,0.661,7,1.098612289,0.577350269,1.732050808,3,9,3,3,172.999253,3,3,2022,,2207020390,H12-S0411,12JUL22:15:00:00,25.6,175,7000040,2,1.143284023,,
7,6,2,5,23,87,1.063,1.078,1.072,7,3,7,1974186000,23,243.3626283,2.833213344,16,144,3,2,87,1.063,1.078,1.072,7,1.098612289,0.577350269,1.732050808,3,9,3,3,243.3626283,3,7,2022,,2207038979,H12-S0411,23JUL22:09:00:00,22.5,220,7000041,0,10.6193765,,
8,6,3,5,24,86,532.1106,2.014,0.952,7,3,1,1974315600,24,1130.245781,2.772588722,15,127.5,2,1,86,532.1106,2.014,0.952,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1130.245781,3,1,2022,,2207041026,H12-S0411,24JUL22:21:00:00,72,1050,7000042,1,7.642455295,,
8,6,3,5,25,86,547.029,1.633,0.887,7,3,2,1974358800,25,1028.207721,2.772588722,15,127.5,2,1,86,547.029,1.633,0.887,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1028.207721,3,2,2022,,2207042199,H12-S0411,25JUL22:09:00:00,77,1100,7000043,0,6.526570818,,
8,6,3,5,25,87,560.9268,2.37,1.042,7,3,2,1974402000,25,1129.765234,2.833213344,16,144,3,2,87,560.9268,2.37,1.042,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1129.765234,3,2,2022,,2207042921,H12-S0411,25JUL22:21:00:00,74,1100,7000044,1,2.705930382,,
9,6,4,5,26,87,507.4524,2.24,0.98,7,3,3,1974445200,26,1115.637129,2.833213344,16,144,3,2,87,507.4524,2.24,0.98,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1115.637129,3,3,2022,,2207043994,H12-S0411,26JUL22:09:00:00,76,1100,7000045,1,1.421557209,,
9,6,4,5,26,87,589.1508,2.3,0.978,7,3,3,1974488400,26,1190.460524,2.833213344,16,144,3,2,87,589.1508,2.3,0.978,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1190.460524,3,3,2022,,2207044723,H12-S0411,26JUL22:21:00:00,79,1200,7000046,1,0.79495635,,
9,6,4,5,27,87,541.7748,2.104,0.945,7,3,4,1974531600,27,1128.101833,2.833213344,16,144,3,2,87,541.7748,2.104,0.945,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1128.101833,3,4,2022,,2207045811,H12-S0411,27JUL22:09:00:00,79,1200,7000047,0,5.991513958,,
9,6,4,5,27,87,598.437,1.951,0.944,7,3,4,1974574800,27,1182.185669,2.833213344,16,144,3,2,87,598.437,1.951,0.944,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1182.185669,3,4,2022,,2207046654,H12-S0411,27JUL22:21:00:00,81,1150,7000048,1,2.798753861,,
10,6,5,5,28,86,346.2606,2.261,1.269,7,3,5,1974603600,28,1337.720303,2.772588722,15,127.5,2,1,86,346.2606,2.261,1.269,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1337.720303,3,5,2022,,2207047035,H12-S0411,28JUL22:05:00:00,70,1350,7000049,1,0.909607156,,
10,6,5,5,28,87,363.8502,2.256,1.169,7,3,5,1974618000,28,1315.017178,2.833213344,16,144,3,2,87,363.8502,2.256,1.169,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1315.017178,3,5,2022,,2207047757,H12-S0411,28JUL22:09:00:00,71,1300,7000050,2,1.155167538,,
10,6,5,5,28,86,273.2814,1.9,1.18,7,3,5,1974661200,28,1201.933307,2.772588722,15,127.5,2,1,86,273.2814,1.9,1.18,7,1.098612289,0.577350269,1.732050808,3,9,3,3,1201.933307,3,5,2022,,2207048416,H12-S0411,28JUL22:21:00:00,66,1200,7000051,1,0.161108933,,
10,6,5,5,29,109,50.934,0.944,0.649,7,3,6,1974704400,29,453.56806,3.663561646,38,760,7,5,109,50.934,0.944,0.649,7,1.098612289,0.577350269,1.732050808,3,9,3,3,453.56806,3,6,2022,,2207049478,H12-S0411,29JUL22:09:00:00,50,460,7000052,1,1.398247833,,
10,6,5,5,29,109,49.025,0.965,0.693,7,3,6,1974747600,29,451.2084492,3.663561646,38,760,7,5,109,49.025,0.965,0.693,7,1.098612289,0.577350269,1.732050808,3,9,3,3,451.2084492,3,6,2022,,2207050200,H12-S0411,29JUL22:21:00:00,49,460,7000053,1,1.9112067,,
10,6,5,5,30,109,48.747,0.938,0.647,7,3,7,1974790800,30,449.9574858,3.663561646,38,760,7,5,109,48.747,0.938,0.647,7,1.098612289,0.577350269,1.732050808,3,9,3,3,449.9574858,3,7,2022,,2207051128,H12-S0411,30JUL22:09:00:00,49,450,7000054,0,0.009447591,,
10,6,5,5,30,110,42.198,0.616,0.468,7,3,7,1974834000,30,329.4843422,3.688879454,39,799.5,8,5,110,42.198,0.616,0.468,7,1.098612289,0.577350269,1.732050808,3,9,3,3,329.4843422,3,7,2022,,2207051724,H12-S0411,30JUL22:21:00:00,51,340,7000055,1,3.092840526,,
10,6,5,5,31,110,42.399,0.713,0.452,7,3,1,1974877200,31,339.574483,3.688879454,39,799.5,8,5,110,42.399,0.713,0.452,7,1.098612289,0.577350269,1.732050808,3,9,3,3,339.574483,3,1,2022,,2207052620,H12-S0411,31JUL22:09:00:00,51,330,7000056,0,2.901358497,,
10,6,5,5,31,110,43.143,0.711,0.423,7,3,1,1974920400,31,339.4089418,3.688879454,39,799.5,8,5,110,43.143,0.711,0.423,7,1.098612289,0.577350269,1.732050808,3,9,3,3,339.4089418,3,1,2022,,2207053215,H12-S0411,31JUL22:21:00:00,51,340,7000057,1,0.173840638,,
1,7,1,5,1,110,42.428,0.64,0.386,8,3,2,1974963600,1,331.0198274,3.688879454,39,799.5,8,5,110,42.428,0.64,0.386,8,1.098612289,0.577350269,1.732050808,3,9,3,3,331.0198274,3,2,2022,,2208001038,H12-S0411,01AUG22:09:00:00,52,330,7000058,1,0.309038606,,
1,7,1,5,1,110,42.04,0.654,0.38,8,3,2,1975006800,1,342.4110262,3.688879454,39,799.5,8,5,110,42.04,0.654,0.38,8,1.098612289,0.577350269,1.732050808,3,9,3,3,342.4110262,3,2,2022,,2208001815,H12-S0411,01AUG22:21:00:00,52,330,7000059,1,3.760917015,,
1,7,1,5,2,110,47.228,0.573,0.372,8,3,3,1975050000,2,359.0055111,3.688879454,39,799.5,8,5,110,47.228,0.573,0.372,8,1.098612289,0.577350269,1.732050808,3,9,3,3,359.0055111,3,3,2022,,2208002906,H12-S0411,02AUG22:09:00:00,55,340,7000060,0,5.589856194,,
1,7,1,5,2,110,45.692,0.595,0.348,8,3,3,1975093200,2,337.5757822,3.688879454,39,799.5,8,5,110,45.692,0.595,0.348,8,1.098612289,0.577350269,1.732050808,3,9,3,3,337.5757822,3,3,2022,,2208003661,H12-S0411,02AUG22:21:00:00,55,340,7000061,2,0.713005229,,
1,7,1,5,3,109,44.919,0.612,0.39,8,3,4,1975136400,3,335.9584085,3.663561646,38,760,7,5,109,44.919,0.612,0.39,8,1.098612289,0.577350269,1.732050808,3,9,3,3,335.9584085,3,4,2022,,2208004767,H12-S0411,03AUG22:09:00:00,54,360,7000062,1,6.678219875,,
1,7,1,5,3,110,42.604,0.638,0.3525,8,3,4,1975179600,3,328.7448684,3.688879454,39,799.5,8,5,110,42.604,0.638,0.3525,8,1.098612289,0.577350269,1.732050808,3,9,3,3,328.7448684,3,4,2022,,2208005452,H12-S0411,03AUG22:21:00:00,53,350,7000063,1,6.07289474,,
2,7,1,5,4,110,37.782,0.593,0.3985,8,3,5,1975222800,4,330.5677683,3.688879454,39,799.5,8,5,110,37.782,0.593,0.3985,8,1.098612289,0.577350269,1.732050808,3,9,3,3,330.5677683,3,5,2022,,2208006548,H12-S0411,04AUG22:09:00:00,52,350,7000064,1,5.552066203,,
2,7,1,5,4,111,45.599,0.726,0.397,8,3,5,1975266000,4,364.1714247,3.713572067,40,840,8,5,111,45.599,0.726,0.397,8,1.098612289,0.577350269,1.732050808,3,9,3,3,364.1714247,3,5,2022,,2208007188,H12-S0411,04AUG22:21:00:00,53,370,7000065,0,1.575290632,,
2,7,1,5,5,109,43.224,0.544,0.435,8,3,6,1975287600,5,322.7895565,3.663561646,38,760,7,5,109,43.224,0.544,0.435,8,1.098612289,0.577350269,1.732050808,3,9,3,3,322.7895565,3,6,2022,,2208007297,H12-S0411,05AUG22:03:00:00,52,330,7000066,1,2.184982879,,
2,7,1,5,5,109,45.546,0.61,0.429,8,3,6,1975309200,5,322.8417053,3.663561646,38,760,7,5,109,45.546,0.61,0.429,8,1.098612289,0.577350269,1.732050808,3,9,3,3,322.8417053,3,6,2022,,2208008456,H12-S0411,05AUG22:09:00:00,52,320,7000067,1,0.888032916,,
2,7,1,5,5,109,49.579,0.568,0.431,8,3,6,1975352400,5,327.2737008,3.663561646,38,760,7,5,109,49.579,0.568,0.431,8,1.098612289,0.577350269,1.732050808,3,9,3,3,327.2737008,3,6,2022,,2208009066,H12-S0411,05AUG22:21:00:00,52,320,7000068,0,2.273031509,,
2,7,1,5,6,109,47.622,0.641,0.441,8,3,7,1975395600,6,324.8032218,3.663561646,38,760,7,5,109,47.622,0.641,0.441,8,1.098612289,0.577350269,1.732050808,3,9,3,3,324.8032218,3,7,2022,,2208009897,H12-S0411,06AUG22:09:00:00,53,340,7000069,1,4.469640653,,
2,7,1,5,6,108,51.038,0.601,0.43,8,3,7,1975438800,6,324.201061,3.63758616,37,721.5,6,4,108,51.038,0.601,0.43,8,1.098612289,0.577350269,1.732050808,3,9,3,3,324.201061,3,7,2022,,2208010436,H12-S0411,06AUG22:21:00:00,53,330,7000070,1,1.757254252,,
3,7,1,5,7,108,49.223,0.571,0.416,8,3,1,1975482000,7,326.9908149,3.63758616,37,721.5,6,4,108,49.223,0.571,0.416,8,1.098612289,0.577350269,1.732050808,3,9,3,3,326.9908149,3,1,2022,,2208011401,H12-S0411,07AUG22:09:00:00,54,330,7000071,1,0.91187427,,
3,7,1,5,7,109,49.478,0.533,0.412,8,3,1,1975525200,7,342.3868216,3.663561646,38,760,7,5,109,49.478,0.533,0.412,8,1.098612289,0.577350269,1.732050808,3,9,3,3,342.3868216,3,1,2022,,2208012020,H12-S0411,07AUG22:21:00:00,53,320,7000072,1,6.995881753,,
3,7,1,5,8,109,49.449,0.594,0.434,8,3,2,1975568400,8,323.1310398,3.663561646,38,760,7,5,109,49.449,0.594,0.434,8,1.098612289,0.577350269,1.732050808,3,9,3,3,323.1310398,3,2,2022,,2208013248,H12-S0411,08AUG22:09:00:00,52,340,7000073,1,4.961458882,,
3,7,1,5,8,108,127.893,0.685,0.35,8,3,2,1975611600,8,454.5453633,3.63758616,37,721.5,6,4,108,127.893,0.685,0.35,8,1.098612289,0.577350269,1.732050808,3,9,3,3,454.5453633,3,2,2022,,2208014012,H12-S0411,08AUG22:21:00:00,78,500,7000074,1,9.090927334,,
4,7,1,5,9,108,120.825,0.612,0.327,8,3,3,1975654800,9,440.8939076,3.63758616,37,721.5,6,4,108,120.825,0.612,0.327,8,1.098612289,0.577350269,1.732050808,3,9,3,3,440.8939076,3,3,2022,,2208015037,H12-S0411,09AUG22:09:00:00,74,440,7000075,0,0.203160823,,
4,7,1,5,9,109,124.202,0.711,0.389,8,3,3,1975698000,9,455.6655558,3.663561646,38,760,7,5,109,124.202,0.711,0.389,8,1.098612289,0.577350269,1.732050808,3,9,3,3,455.6655558,3,3,2022,,2208015763,H12-S0411,09AUG22:21:00:00,72,470,7000076,1,3.049881755,,
4,7,1,5,10,109,116.346,0.722,0.352,8,3,4,1975741200,10,449.8375333,3.663561646,38,760,7,5,109,116.346,0.722,0.352,8,1.098612289,0.577350269,1.732050808,3,9,3,3,449.8375333,3,4,2022,,2208016968,H12-S0411,10AUG22:09:00:00,73,450,7000077,1,0.036103716,,
4,7,1,5,10,107,117.585,0.645,0.361,8,3,4,1975784400,10,442.8209586,3.610917913,36,684,5,4,107,117.585,0.645,0.361,8,1.098612289,0.577350269,1.732050808,3,9,3,3,442.8209586,3,4,2022,,2208017682,H12-S0411,10AUG22:21:00:00,72,460,7000078,0,3.73457422,,
4,7,1,5,11,108,122.639,0.724,0.364,8,3,5,1975827600,11,450.1999701,3.63758616,37,721.5,6,4,108,122.639,0.724,0.364,8,1.098612289,0.577350269,1.732050808,3,9,3,3,450.1999701,3,5,2022,,2208018776,H12-S0411,11AUG22:09:00:00,73,480,7000079,0,6.208339573,,
4,7,1,5,11,108,114.875,0.659,0.43,8,3,5,1975870800,11,469.8353414,3.63758616,37,721.5,6,4,108,114.875,0.659,0.43,8,1.098612289,0.577350269,1.732050808,3,9,3,3,469.8353414,3,5,2022,,2208019533,H12-S0411,11AUG22:21:00:00,70,450,7000080,1,4.407853653,,
4,7,1,5,12,107,117.91,0.72,0.435,8,3,6,1975914000,12,460.3274826,3.610917913,36,684,5,4,107,117.91,0.72,0.435,8,1.098612289,0.577350269,1.732050808,3,9,3,3,460.3274826,3,6,2022,,2208020578,H12-S0411,12AUG22:09:00:00,70,470,7000081,0,2.057982419,,
